id,name
TIPINTER_ADJUDICADOR-VENDEDOR,ADJUDICADOR-VENDEDOR
TIPINTER_UNION_DE_HECHO,UNION DE HECHO
TIPINTER_ACCIONISTA,ACCIONISTA
TIPINTER_ADOLESCENTES_INFRACTORES,ADOLESCENTES INFRACTORES
TIPINTER__JUEZ_DELEGADO_DE_COACTIVA,JUEZ DELEGADO DE COACTIVA
TIPINTER_CODEUDOR_SUBROGADO,CODEUDOR/SUBROGADO
TIPINTER_GARANTE_Y_CODEUDOR,GARANTE Y CODEUDOR
TIPINTER_CESIONARIO_HEREDERO,CESIONARIO HEREDERO
TIPINTER_ADMINISTRADOR_DE_BIENES,ADMINISTRADOR DE BIENES
TIPINTER_REPRESENTANTE_DE_LOS_OBLIGACIONISTAS,REPRESENTANTE DE LOS OBLIGACIONISTAS
TIPINTER_COMPAÑÍA_DISUELTA,COMPAÑÍA DISUELTA
TIPINTER_COMPRADOR_DE_NUDA_PROPIEDAD,COMPRADOR DE NUDA PROPIEDAD
TIPINTER_ARBITRO,ARBITRO
TIPINTER_OFICIO_DE_SOLICITUD_DE_NOMBRAMIENTO,OFICIO DE SOLICITUD DE NOMBRAMIENTO
TIPINTER_CONYUGE_SOBREVIVIENTE,CONYUGE SOBREVIVIENTE
TIPINTER_DEPOSITARIO_DENUNCIANTE,DEPOSITARIO DENUNCIANTE
TIPINTER_SOCIO_CONYUGAL,SOCIO CONYUGAL
TIPINTER_CEDENTE_USUFRUCTUARIO,CEDENTE USUFRUCTUARIO
TIPINTER_PRESIDENTE_O_VICERECTOR,PRESIDENTE O VICERECTOR
TIPINTER_ACCIONISTAS,ACCIONISTAS
TIPINTER_AUTORIDAD_QUE_APRUEBA,AUTORIDAD QUE APRUEBA
TIPINTER_CODEUDOR_SUBROGANTE_,CODEUDOR/SUBROGANTE
TIPINTER_DEUDOR_HIPOTECARIO,DEUDOR HIPOTECARIO
TIPINTER_SUPERINTENDENCIA_DE_COMPAÑIAS_Y_VALORES_(RESOLUCIÓN),SUPERINTENDENCIA DE COMPAÑIAS Y VALORES (RESOLUCIÓN)
TIPINTER_COMPRADOR_Y_PERMUTANTE,COMPRADOR Y PERMUTANTE
TIPINTER_ACREEDOR,ACREEDOR
TIPINTER_PROCESADO,PROCESADO
TIPINTER_CONCESIONARIO,CONCESIONARIO
TIPINTER_COMPRADOR_Y_VENDEDOR,COMPRADOR Y VENDEDOR
TIPINTER_ADJUDICATARIO-COMPRADOR,ADJUDICATARIO-COMPRADOR
TIPINTER_DESGLOSE_DEL_AUMENTO_DE_CAPITAL_EN_SUCRES,DESGLOSE DEL AUMENTO DE CAPITAL EN SUCRES
TIPINTER_DONATARIO_GRAVADO,DONATARIO GRAVADO
TIPINTER_CONDOMINIO,CONDOMINIO
TIPINTER_GARANTE_PRENDARIO,GARANTE PRENDARIO
TIPINTER_MATRICULADO,MATRICULADO
TIPINTER_SUPERINTENDENTE_DE_COMPAÑIAS,SUPERINTENDENTE DE COMPAÑIAS
TIPINTER_EMBARGADO,EMBARGADO
TIPINTER_CEDENTE_HEREDERO_-_CESIONARIO,CEDENTE HEREDERO - CESIONARIO
TIPINTER_LIQUIDADOR,LIQUIDADOR
TIPINTER_SOCIOS_DE_LA_COMPAÑÍA,SOCIOS DE LA COMPAÑÍA
TIPINTER_COMPAÑIAS,COMPAÑIAS
TIPINTER_FIADOR_DEL_SUBROGANTE,FIADOR DEL SUBROGANTE
TIPINTER_DEUDOR_PRENDARIO,DEUDOR PRENDARIO
TIPINTER_CIUDADELA,CIUDADELA
TIPINTER_EMISOR,EMISOR
TIPINTER_INSTITUCION_DEL_SISTEMA_FINANCIERO,INSTITUCION DEL SISTEMA FINANCIERO
TIPINTER_HEREDEROS,HEREDEROS
TIPINTER_ADMINISTRADOR_COMÚN,ADMINISTRADOR COMÚN
TIPINTER_SUPERINTENDENCIA_DE_COMPAÑÍAS,SUPERINTENDENCIA DE COMPAÑÍAS
TIPINTER_REPRESENTANTE_LEGAL,REPRESENTANTE LEGAL
TIPINTER_DADOR,DADOR
TIPINTER_INSOLVENTE,INSOLVENTE
TIPINTER_DONATARIO_COMPRADOR,DONATARIO COMPRADOR
TIPINTER_DEUDOR_SUBROGADO,DEUDOR SUBROGADO
TIPINTER_REPRESENTANTE,REPRESENTANTE
TIPINTER_PROCESO_JUDICIAL,PROCESO JUDICIAL
TIPINTER_DEUDORES,DEUDORES
TIPINTER_DELEGADO_DE_LA_JUNTA_DIRECTIVA,DELEGADO DE LA JUNTA DIRECTIVA
TIPINTER_REPRESENTANTE_LEGAL_DE_LA_SOCIEDAD_CIVIL,REPRESENTANTE LEGAL DE LA SOCIEDAD CIVIL
TIPINTER_SOCIOS,SOCIOS
TIPINTER_ABSORBENTE,ABSORBENTE
TIPINTER_DEUDOR_SUBROGANTE,DEUDOR SUBROGANTE
TIPINTER_CESIONARIO,CESIONARIO
TIPINTER_ESPOSOS,ESPOSOS
TIPINTER_CAUSANTE_PROPIETARIO,CAUSANTE PROPIETARIO
TIPINTER_ALBACEA,ALBACEA
TIPINTER_DONANTE_VENDEDOR,DONANTE VENDEDOR
TIPINTER_ADOPTADOS,ADOPTADOS
TIPINTER_DISUELTA,DISUELTA
TIPINTER_EDIFICIO_O_CONDOMINIO,EDIFICIO O CONDOMINIO
TIPINTER_EL_PORTEADOR,EL PORTEADOR
TIPINTER_COMUNIDAD,COMUNIDAD
TIPINTER_CONJUNTO_HABITACIONAL,CONJUNTO HABITACIONAL
TIPINTER_CONYUGES,CONYUGES
TIPINTER_COMPRADOR_USUFRUCTUARIO,COMPRADOR USUFRUCTUARIO
TIPINTER_CONYUGE_SOBREVIVIENTE,CONYUGE SOBREVIVIENTE
TIPINTER_ADJUDICATARIO-GRAVADO,ADJUDICATARIO-GRAVADO
TIPINTER_COMPAÑÍA_ABSORBENTE,COMPAÑÍA ABSORBENTE
