id,name
"TRAMITE_REFORMA_MODIFICACION_O_CAMBIO_DENOMINACION_DOMICILIO_OBJETO_SOCIAL","REFORMA, MODIFICACION O CAMBIO (DENOMINACION / DOMICILIO / OBJETO SOCIAL)"
TRAMITE_CANCELACION_DE_COMPAÑÍAS,CANCELACION DE COMPAÑÍAS
TRAMITE_CAPITALIZACION_O_DISTRIBUCIÓN_DE_EXCEDENTES,CAPITALIZACION O DISTRIBUCIÓN DE EXCEDENTES
TRAMITE_CAPITULACION_MATRIMONIAL,CAPITULACION MATRIMONIAL
TRAMITE_CAUCION_PRENDARIA,CAUCION PRENDARIA
TRAMITE_CESION_(DE_ACTIVOS_DE_DERECHO_DE_PARTICIPACION),CESION (DE ACTIVOS / DE DERECHO / DE PARTICIPACION)
TRAMITE_CIERRE_(AGENCIA_OFICINA_SUCURSAL),CIERRE (AGENCIA/OFICINA/SUCURSAL)
TRAMITE_CODIFICACION_ESTATUTOS,CODIFICACION ESTATUTOS
TRAMITE_CONSTITUCION_DE_COMPAÑÍA,CONSTITUCION DE COMPAÑÍA
TRAMITE_CONVERSION_DE_CAPITAL,CONVERSION DE CAPITAL
TRAMITE_DEMANDA,DEMANDA
TRAMITE_DISMINUCION_DE_CAPITAL_SOCIAL,DISMINUCION DE CAPITAL SOCIAL
TRAMITE_DISOLUCION_Y_LIQUIDACION_DE_COMPAÑIAS,DISOLUCION Y LIQUIDACION DE COMPAÑIAS
TRAMITE_DONACION,DONACION
TRAMITE_ELEVACION_DE_VALOR_NOMINAL,ELEVACION DE VALOR NOMINAL
TRAMITE_EMANCIPACION_DE_MENOR_ADULTO,EMANCIPACION DE MENOR ADULTO
TRAMITE_EMBARGO,EMBARGO
TRAMITE_EMISION_DE_OBLIGACIONES,EMISION DE OBLIGACIONES
TRAMITE_ESCISION,ESCISION
TRAMITE_FIANZA,FIANZA
TRAMITE_FIDEICOMISOS,FIDEICOMISOS
TRAMITE_FIJACION_DE_CAPITAL_AUTORIZADO,FIJACION DE CAPITAL AUTORIZADO
