id,name
TIPO_BIEN_MAQUINARIA,MAQUINARIA
TIPO_BIEN_BIEN_GENÉRICO,BIEN GENÉRICO
TIPO_BIEN_ACTIVIDAD,ACTIVIDAD
TIPO_BIEN_COPIADORA,COPIADORA
TIPO_BIEN_NAVE,NAVE
TIPO_BIEN_DINERO,DINERO
TIPO_BIEN_VEHÍCULOS,VEHÍCULOS
TIPO_BIEN_AVIONES,AVIONES
TIPO_BIEN_PARTICIPACIONES,PARTICIPACIONES
TIPO_BIEN_BIENES_VARIOS,BIENES VARIOS
